sim, sim.num, error, n, time.elapsed, model, mod.nodes, n.effect, n.noeffect, rmse.effect, rmse.noeffect, cov.effect, cov.noeffect, TP.effect, FP.effect, FP.noeffect, cum.rmse.effect, cum.rmse.noeffect, cum.cov.effect, cum.cov.noeffect, cum.TP, cum.FP, inc.mod_num, inc.mod_bin, inc.mod_scale, inc.other_num, inc.other_bin, inf.mod_num, inf.mod_bin, inf.mod_scale, inf.other_num, inf.other_bin, prob.mod_num, prob.mod_bin, prob.mod_scale, prob.other_num, prob.other_bin, prob.mod_num.mod_bin, prob.mod_num.mod_scale, prob.mod_scale.mod_scale, prob.2mod.max, prob.2mod.mean, oos.f.mspe, oos.f.cov, oos.y.mspe, oos.y.cov, waic
1, 6, 1, 5000, 213.824, dlmtree:TruthTDLM, 0, 2462, 2538, 0.00465923401863835, 0.00372311696274513, 1, 1, 1, 0, 0, 0.0300030687337135, 0.0323581096665183, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131865503980467, 1, Inf, 0.95, Inf
1, 83, 1, 5000, 229.519, dlmtree:TruthTDLM, 0, 2506, 2494, 0.0087147425911668, 0.0054541725430876, 0.986410991997584, 1, 1, 0.0173376998651512, 0, 0.164480465843147, 0.0208097881706073, 0.497206703910615, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00416008106071547, 0.9614, Inf, 0.9496, Inf
2, 4, 1, 5000, 602.323, dlmtree:GP, 2.703825, 2526, 2474, 0.0371873952412457, 0.0304683092312086, 0.938488369604759, 0.977845266446722, 0.808788598574822, 0.0362301034755781, 0.0221547335532784, 0.343428590554864, 0.308210466146003, 0.922406967537609, 0.967259498787389, 0.828582739509105, 0.0327405012126112, 1, 0.156, 1, 0.2635, 0.194, 0.959093474115847, 0.000472751592064191, 0.993402037356193, 0.0051568137623287, 0.00157460613337481, 0.316653394170226, 0.0153534451590397, 0.471034050452922, 0.0226605171050996, 0.016731304938463, 0.0445, 1, 0.8735, 0.565, 0.0409451219512195, 0.0627998905873856, 0.9416, 1.0929125766051, 0.951, 14551.1618337248
1, 5, 1, 5000, 215.119, dlmtree:TruthTDLM, 0, 2460, 2540, 0.00563222246197705, 0.00564042031446249, 1, 0.972972972972973, 1, 0, 0.027027027027027, 0.042333719106875, 0.0873607339463636, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243009588874102, 0.9854, Inf, 0.9468, Inf
2, 35, 1, 5000, 597.634, dlmtree:GP, 2.644525, 2523, 2477, 0.0353562070396395, 0.0242003007085911, 0.956604642692633, 0.993867909087933, 0.862019421323821, 0.00762638894583624, 0.00613209091206669, 0.383290605858643, 0.307475607807976, 0.752675386444709, 0.961243439644732, 0.883472057074911, 0.0387565603552685, 1, 0.2215, 1, 0.2696, 0.2049, 0.984688544470662, 0.00221444773295953, 0.92541972022712, 0.00513826714677693, 0.00156143983881145, 0.361711345600938, 0.0184850230981227, 0.411572944405193, 0.0236158821014704, 0.0180302552776789, 0.0745, 1, 0.772, 0.632, 0.0427560975609756, 0.0562007630524273, 0.9568, 1.04968983524888, 0.9528, 14630.2147534475
1, 95, 1, 5000, 230.376, dlmtree:TruthTDLM, 0, 2546, 2454, 0.00756148397199246, 0.00268496477193559, 1, 1, 1, 0, 0, 0.0647604624796366, 0.0189485072071061, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211315652107596, 0.9998, Inf, 0.9574, Inf
2, 1, 1, 5000, 614.988, dlmtree:GP, 2.636375, 2504, 2496, 0.0389606522054118, 0.0220045707681686, 0.932723858043347, 0.993503118503118, 0.89866214057508, 0.0473173956152914, 0.0064968814968815, 0.377850783745746, 0.274835986144751, 0.901357827476038, 0.975160256410256, 0.958865814696486, 0.0248397435897436, 1, 0.106, 1, 0.2462, 0.1246, 0.979011344679193, 0.000534282751790394, 0.843468398173141, 0.00492554764939548, 0.00118939348249867, 0.374199035620336, 0.00978556659240674, 0.446221939893277, 0.0228592340047141, 0.0110994575740819, 0.042, 1, 0.878, 0.664, 0.0355, 0.0571833706582062, 0.9548, 1.07359784326593, 0.9458, 14532.410722671
2, 46, 1, 5000, 612.98, dlmtree:GP, 2.67055, 2486, 2514, 0.0378011065009426, 0.0250098500935029, 0.958709312691614, 0.985497430604829, 0.884402654867257, 0.0133714317418925, 0.0145025693951708, 0.4033318284222, 0.335210135289225, 0.823813354786806, 0.960222752585521, 0.969026548672566, 0.0397772474144789, 1, 0.2315, 1, 0.2091, 0.1737, 0.93007094304277, 0.0026697241027179, 0.945604354753064, 0.00245517530101388, 0.000906756342948265, 0.298293012342227, 0.0207423359097919, 0.517601614565018, 0.0172486554470077, 0.015423951989585, 0.0785, 1, 0.922, 0.5155, 0.0328048780487805, 0.0596585725223828, 0.9536, 1.05106526910447, 0.9512, 14479.0634889555
1, 29, 1, 5000, 220.255, dlmtree:TruthTDLM, 0, 2477, 2523, 0.00578438036632104, 0.00406306642183286, 1, 1, 1, 0, 0, 0.0549368085897352, 0.0393150145992052, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168385282807563, 0.9994, Inf, 0.9462, Inf
2, 19, 1, 5000, 590.017, dlmtree:GP, 2.6856, 2467, 2533, 0.0394932392134922, 0.0250536740360872, 0.943239956616527, 0.973186372317837, 0.86461289014998, 0.0318829235564625, 0.026813627682163, 0.434051464324325, 0.181959534981061, 0.906769355492501, 0.958941966048164, 0.910417511147142, 0.0410580339518358, 1, 0.2105, 1, 0.2727, 0.266, 0.9999419986775, 0.000475945973943384, 0.593170290779272, 0.00417540990858728, 0.0016200776238096, 0.311816786423645, 0.0183230365011923, 0.44236315987227, 0.0232608468900911, 0.0222385565504873, 0.058, 1, 0.997, 0.522, 0.0446463414634146, 0.0693809208557002, 0.9378, 1.0736557234851, 0.9516, 14662.8663375203
1, 89, 1, 5000, 229.692, dlmtree:TruthTDLM, 0, 2544, 2456, 0.00696580904273419, 0.0051748064750824, 0.95974630290668, 1, 1, 0.0513581652569941, 0, 0.194313848362293, 0.0844080462305058, 0.496462264150943, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00392071227668706, 0.968, Inf, 0.9538, Inf
1, 96, 1, 5000, 233.973, dlmtree:TruthTDLM, 0, 2479, 2521, 0.00274151778861767, 0.00327202675246142, 1, 1, 1, 0, 0, 0.0585190009651118, 0.0753864553604543, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000956992662289568, 1, Inf, 0.9506, Inf
2, 23, 1, 5000, 594.62, dlmtree:GP, 2.714625, 2495, 2505, 0.0358927298782874, 0.0268759086001004, 0.954882738449873, 0.992479905054755, 0.857214428857715, 0.0247529541842305, 0.00752009494524465, 0.299502219331128, 0.382647214699567, 0.970741482965932, 0.910978043912176, 0.906613226452906, 0.0890219560878244, 1, 0.1845, 1, 0.2246, 0.2337, 0.900391055727506, 0.00167013277596892, 0.984077046691678, 0.00456092412798098, 0.00719362800585739, 0.271801538653503, 0.0156532543452965, 0.522331050817898, 0.0188432082226301, 0.0191996230140304, 0.057, 1, 0.9785, 0.4955, 0.0396158536585366, 0.0579683137033956, 0.9592, 1.10156848024001, 0.9438, 14513.788942338
1, 32, 1, 5000, 218.904, dlmtree:TruthTDLM, 0, 2569, 2431, 0.00660583637941974, 0.00683342763529328, 1, 1, 1, 0, 0, 0.0834007585214396, 0.0221289573028578, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00323894285749509, 0.9802, Inf, 0.9512, Inf
1, 9, 1, 5000, 212.387, dlmtree:TruthTDLM, 0, 2514, 2486, 0.0131986833722219, 0.00405880012762769, 0.891117848158421, 1, 1, 0.0694593037610073, 0, 0.0579615059238519, 0.0205580603443498, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00499845929329561, 0.9504, Inf, 0.9426, Inf
1, 8, 1, 5000, 217.827, dlmtree:TruthTDLM, 0, 2486, 2514, 0.0053399237888169, 0.00380751896063842, 1, 1, 1, 0, 0, 0.111306990569765, 0.0744395074602061, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224353250141102, 1, Inf, 0.9536, Inf
1, 34, 1, 5000, 232.402, dlmtree:TruthTDLM, 0, 2426, 2574, 0.00918987440459963, 0.00384958184167147, 0.973463158129275, 1, 1, 0, 0, 0.105718255624183, 0.103167109424489, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00349722208452516, 0.971, Inf, 0.9494, Inf
2, 43, 1, 5000, 612.881, dlmtree:GP, 2.738775, 2524, 2476, 0.0355486684022607, 0.026670951330425, 0.94486443654431, 0.990754486311837, 0.861034072900158, 0.0325700857970381, 0.00924551368816312, 0.340575351105585, 0.38198176376961, 0.816957210776545, 0.958804523424879, 0.945721077654517, 0.0411954765751212, 1, 0.1225, 1, 0.2424, 0.16, 1, 0.000904370952900114, 0.483570819310709, 0.00276251027336984, 0.000285082816613641, 0.379308196329244, 0.0106931846900955, 0.441653028101576, 0.0207703828497605, 0.0128987353260564, 0.04, 1, 1, 0.702, 0.0390121951219512, 0.0640001747379007, 0.9396, 1.06399874735174, 0.943, 14259.7456914903
2, 36, 1, 5000, 619.053, dlmtree:GP, 2.6985, 2499, 2501, 0.0404785188671713, 0.0226898616224675, 0.936547592009777, 0.992565136107719, 0.853841536614646, 0.0273764678285107, 0.00743486389228093, 0.420093663956061, 0.301048184804929, 0.795118047218888, 0.965613754498201, 0.880352140856343, 0.0343862455017993, 1, 0.1475, 1, 0.2484, 0.2225, 0.991083326624797, 0.000712887069306012, 0.76961692769964, 0.00300593263866822, 0.0011336512680539, 0.365438729510238, 0.0122183343610379, 0.421033299960151, 0.0218364355635709, 0.0184254916701437, 0.0455, 1, 1, 0.688, 0.0438231707317073, 0.0610789736848276, 0.9364, 1.0679902045864, 0.9524, 14628.5412358677
1, 88, 1, 5000, 244.073, dlmtree:TruthTDLM, 0, 2478, 2522, 0.00520075162116358, 0.00505591690460105, 1, 1, 1, 0, 0, 0.0845460397622174, 0.0780259511818839, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214572818512586, 0.9994, Inf, 0.951, Inf
1, 4, 1, 5000, 228.511, dlmtree:TruthTDLM, 0, 2528, 2472, 0.0039936230889309, 0.00400636637835883, 1, 1, 1, 0, 0, 0.0543850198047092, 0.0188704868099239, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120767111069226, 1, Inf, 0.9478, Inf
2, 3, 1, 5000, 600.719, dlmtree:GP, 2.6748, 2432, 2568, 0.0360969485343135, 0.0225874565208963, 0.957070145803698, 0.990043782099857, 0.837119654605263, 0.0196517695099819, 0.00995621790014313, 0.365671690715153, 0.219111944177569, 0.931743421052632, 0.967289719626168, 0.877467105263158, 0.0327102803738318, 1, 0.088, 1, 0.1219, 0.1457, 0.924131637748626, 0.0016511030463968, 0.982178337901623, 0.002630748368028, 0.00298625208890257, 0.330275185148725, 0.00850011074365034, 0.552296047906483, 0.010118595405757, 0.0116671358344713, 0.03, 1, 0.919, 0.6735, 0.0280853658536585, 0.0443422121867757, 0.9742, 1.05530175814719, 0.9526, 14514.3817850125
1, 94, 1, 5000, 222.197, dlmtree:TruthTDLM, 0, 2521, 2479, 0.00966126585780573, 0.00331369722746214, 0.98588076374669, 1, 1, 0, 0, 0.113514081911625, 0.0590455464736639, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280272280858667, 0.9792, Inf, 0.9478, Inf
2, 47, 1, 5000, 617.605, dlmtree:GP, 2.7145, 2525, 2475, 0.0373657083401512, 0.0275819644996598, 0.955119079475515, 0.97978705978706, 0.890792079207921, 0.0211130078525094, 0.0202129402129402, 0.368748059060094, 0.284420389510601, 0.931485148514852, 0.968888888888889, 0.877623762376238, 0.0311111111111111, 1, 0.4, 1, 0.2316, 0.2475, 0.974481740568146, 0.00417037235852411, 0.814723325192435, 0.00364136095066899, 0.00360851222913847, 0.277448312856197, 0.0289521804588572, 0.495957446993321, 0.0192570610649134, 0.0202713508734115, 0.139, 1, 1, 0.507, 0.0412926829268293, 0.0556724849475191, 0.9604, 1.05559482751313, 0.9504, 14616.4229400533
2, 38, 1, 5000, 600.083, dlmtree:GP, 2.675575, 2530, 2470, 0.0371383275671533, 0.0254787443008842, 0.949182779617562, 0.98462632673159, 0.855879446640316, 0.0310208532097588, 0.0153736732684101, 0.335020976170413, 0.350352194448648, 0.931225296442688, 0.965587044534413, 0.91501976284585, 0.034412955465587, 1, 0.303, 1, 0.2208, 0.2047, 0.954941597842195, 0.00219516301262563, 0.885496581005105, 0.00217071045619494, 0.00134502154157146, 0.323478273080816, 0.0233604732069216, 0.481452318961892, 0.0173133548698314, 0.0170284320802426, 0.0995, 1, 0.942, 0.593, 0.0371829268292683, 0.0508707037709152, 0.962, 1.03824501958336, 0.9544, 14509.9036311387
1, 65, 1, 5000, 232.409, dlmtree:TruthTDLM, 0, 2509, 2491, 0.005526595994422, 0.00367375921088767, 1, 1, 1, 0, 0, 0.0338440532169682, 0.0931664081187551, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016779189332981, 1, Inf, 0.9606, Inf
1, 93, 1, 5000, 231.894, dlmtree:TruthTDLM, 0, 2455, 2545, 0.00742091566791396, 0.00511719563998712, 1, 0.972972972972973, 1, 0, 0.027027027027027, 0.139070866272226, 0.130438093054992, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00336660774114308, 0.9472, Inf, 0.9426, Inf
1, 87, 1, 5000, 237.062, dlmtree:TruthTDLM, 0, 2541, 2459, 0.00662863444650486, 0.00367993971039435, 1, 1, 1, 0, 0, 0.0928551876955257, 0.0217571619820391, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216895695068206, 0.9956, Inf, 0.9498, Inf
1, 99, 1, 5000, 228.082, dlmtree:TruthTDLM, 0, 2483, 2517, 0.00700578283477049, 0.00440151978094194, 0.986339541313363, 1, 1, 0.0174288610829503, 0, 0.0929964691060238, 0.0717493263642925, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00286552201772683, 0.9908, Inf, 0.954, Inf
1, 36, 1, 5000, 240.49, dlmtree:TruthTDLM, 0, 2475, 2525, 0.00852132681609811, 0.00499517650948094, 1, 1, 1, 0, 0, 0.0731732245502042, 0.0878238786643854, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00358819487695787, 0.9936, Inf, 0.9546, Inf
1, 30, 1, 5000, 234.868, dlmtree:TruthTDLM, 0, 2502, 2498, 0.00468746665341494, 0.00402445573571386, 1, 1, 1, 0, 0, 0.0102606031460814, 0.0919920288400824, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019799174053404, 0.9984, Inf, 0.9384, Inf
2, 39, 1, 5000, 628.938, dlmtree:GP, 2.683475, 2532, 2468, 0.036729183433282, 0.0276144756783911, 0.942733017377567, 0.955363791668492, 0.904966429699842, 0.0223892792940023, 0.0446362083315082, 0.364564010778425, 0.326134997155393, 0.875592417061611, 0.971636952998379, 0.85347551342812, 0.0283630470016207, 1, 0.1505, 1, 0.2307, 0.2366, 0.980442359524487, 0.00129229168026717, 0.924558627469115, 0.00795507889537792, 0.00452468359012242, 0.43137399810088, 0.0141715491799674, 0.357108812840272, 0.0190711626636631, 0.020397965312113, 0.0685, 1, 0.6975, 0.9775, 0.0433536585365854, 0.0539718587452711, 0.9476, 1.04686564757373, 0.9484, 14432.6698341145
1, 92, 1, 5000, 227.327, dlmtree:TruthTDLM, 0, 2485, 2515, 0.00614936480725262, 0.00489687431323389, 1, 1, 1, 0, 0, 0.0774162481664304, 0.0711043618802576, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00256486324219738, 0.9864, Inf, 0.9502, Inf
2, 5, 1, 5000, 601.71, dlmtree:GP, 2.703625, 2418, 2582, 0.0382116327767223, 0.0173726649563065, 0.934500257080902, 0.999989532522453, 0.855924317617866, 0.0305182396394855, 1.04674775472607e-05, 0.339121248523172, 0.11581988410438, 0.93217535153019, 1, 0.898676592224979, 0, 1, 0.1665, 1, 0.3027, 0.1744, 0.966644466904027, 0.000887124649177553, 0.986582679171194, 0.0113458492094869, 0.00131436223866813, 0.325026587226081, 0.0144452071880614, 0.456361624994436, 0.025520089437416, 0.0153132266808682, 0.05, 1, 0.9045, 0.643, 0.0421585365853659, 0.0428520687691458, 0.9582, 1.05475231371559, 0.9488, 14494.3776479754
2, 8, 1, 5000, 608.319, dlmtree:GP, 2.717425, 2484, 2516, 0.0371709389753527, 0.0223410938584093, 0.961570265918092, 0.995058651656426, 0.750201288244767, 0.0208090399244822, 0.0049413483435741, 0.398778409502901, 0.326003006930274, 0.895330112721417, 0.943561208267091, 0.857085346215781, 0.0564387917329094, 1, 0.206, 1, 0.1993, 0.1836, 0.952952256265602, 0.00182992891739203, 0.968164669845251, 0.00411454091973822, 0.00305508583470531, 0.345210549497166, 0.0167341177937189, 0.479212794467894, 0.01637102218745, 0.0153974854607942, 0.0845, 1, 0.8825, 0.7365, 0.0368231707317073, 0.0514453225798203, 0.9612, 1.0787984523593, 0.9452, 14401.7384991412
1, 90, 1, 5000, 236.695, dlmtree:TruthTDLM, 0, 2523, 2477, 0.00840365633462668, 0.00456873029946051, 1, 1, 1, 0, 0, 0.0578006825711538, 0.0544727575267472, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378891126555379, 0.989, Inf, 0.9496, Inf
1, 82, 1, 5000, 246.962, dlmtree:TruthTDLM, 0, 2498, 2502, 0.00808948852750597, 0.00382811386381231, 0.959491917858611, 1, 1, 0.0516827254907374, 0, 0.0593492214157739, 0.0824638497641005, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00301481934937742, 0.974, Inf, 0.9456, Inf
1, 2, 1, 5000, 226.776, dlmtree:TruthTDLM, 0, 2529, 2471, 0.00852490257437213, 0.00563383945828354, 1, 1, 1, 0, 0, 0.0651485783315386, 0.121190404211282, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00317775975481132, 0.9888, Inf, 0.9488, Inf
1, 71, 1, 5000, 221.35, dlmtree:TruthTDLM, 0, 2541, 2459, 0.004277094774052, 0.0062891136917008, 1, 1, 1, 0, 0, 0.0287354911004162, 0.0485691905565932, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00183039242467808, 0.9994, Inf, 0.9476, Inf
2, 7, 1, 5000, 617.701, dlmtree:GP, 2.675325, 2411, 2589, 0.0386396006284493, 0.0171739574492702, 0.933446926810676, 0.999446723664568, 0.827613023641642, 0.0270169767874254, 0.000553276335431608, 0.418448475927718, 0.145558046089155, 0.768975528826213, 0.998455001931248, 0.805060141020324, 0.00154499806875241, 1, 0.264, 1, 0.2422, 0.2139, 0.966831711375904, 0.00719176691574244, 0.959246730226801, 0.00281939923736716, 0.00179697046741104, 0.275007893853126, 0.0251846661409803, 0.496794638600709, 0.0215330292053584, 0.0190695310756785, 0.095, 1, 1, 0.513, 0.044890243902439, 0.0524739621036411, 0.9408, 1.07445711652467, 0.9462, 14430.1183258482
2, 2, 1, 5000, 607.761, dlmtree:GP, 2.683875, 2401, 2599, 0.0363390106913478, 0.0169794711473628, 0.971633441021196, 0.997608227696723, 0.844231570179092, 0.0182826121300033, 0.00239177230327673, 0.376384816403819, 0.107210467757608, 0.924198250728863, 1, 0.890462307371928, 0, 1, 0.155, 1, 0.2498, 0.2518, 0.996315868358103, 0.000718098342249051, 0.929086073695682, 0.00267821021438618, 0.00166817495251341, 0.389858868293995, 0.0136081632888942, 0.387052042521141, 0.0205927934567077, 0.0213033917224861, 0.0565, 1, 0.847, 0.702, 0.046530487804878, 0.0348055118181244, 0.9738, 1.03975512637084, 0.951, 14439.4812456577
2, 41, 1, 5000, 619.715, dlmtree:GP, 2.6848, 2488, 2512, 0.0368053143889515, 0.0213151822212376, 0.961219257843052, 0.982753055603374, 0.887108118971061, 0.0100759507705954, 0.0172469443966259, 0.379162490808619, 0.287515310577245, 0.883038585209003, 0.962579617834395, 0.927652733118971, 0.0374203821656051, 1, 0.181, 1, 0.2039, 0.2548, 0.985477173321588, 0.00159196130393317, 0.912151777902597, 0.00221808909899093, 0.00349058677838366, 0.375191057212237, 0.0163432465653412, 0.417139195625025, 0.0170918744910906, 0.0211734256283888, 0.0805, 1, 0.8785, 0.713, 0.0410853658536585, 0.0454351344469748, 0.9632, 1.06205097637568, 0.9486, 14493.3752375576
1, 33, 1, 5000, 243.228, dlmtree:TruthTDLM, 0, 2505, 2495, 0.00983057809585831, 0.00600499474940485, 1, 1, 1, 0, 0, 0.0994816253183015, 0.129737383222491, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00524154299178565, 0.9626, Inf, 0.9562, Inf
1, 85, 1, 5000, 240.592, dlmtree:TruthTDLM, 0, 2480, 2520, 0.00733593612704666, 0.00644767758693036, 1, 1, 1, 0, 0, 0.0865740733522998, 0.0108396223861565, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00344319792139623, 0.9598, Inf, 0.9454, Inf
2, 37, 1, 5000, 636.069, dlmtree:GP, 2.768575, 2470, 2530, 0.0421456754323597, 0.0220710547075331, 0.945639566692198, 0.990663390663391, 0.786336032388664, 0.0188328912466844, 0.00933660933660934, 0.415858257953152, 0.270921472982137, 0.87165991902834, 0.975494071146245, 0.965587044534413, 0.0245059288537549, 1, 0.361, 1, 0.3911, 0.3458, 0.989561594390877, 0.00199784888089216, 0.982815410577116, 0.0158353282752401, 0.00486746942802084, 0.352719902883561, 0.0307676562319121, 0.307475565749894, 0.0329222426006509, 0.0288851324262756, 0.1055, 1, 0.7125, 0.877, 0.067719512195122, 0.0727285006927771, 0.9484, 1.07292607978094, 0.9504, 14641.599792069
1, 64, 1, 5000, 229.851, dlmtree:TruthTDLM, 0, 2514, 2486, 0.0109373090755982, 0.00306741258593854, 0.932969962802898, 1, 1, 0.0855210819411297, 0, 0.0499345534512727, 0.0643191250652731, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00360815517762512, 0.9602, Inf, 0.9494, Inf
1, 60, 1, 5000, 219.744, dlmtree:TruthTDLM, 0, 2538, 2462, 0.009273693713984, 0.00389579770440434, 1, 1, 1, 0, 0, 0.0203911341784689, 0.00348888537447629, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269468362163432, 0.997, Inf, 0.9444, Inf
2, 32, 1, 5000, 623.614, dlmtree:GP, 2.661425, 2511, 2489, 0.0387203296065013, 0.026570699304389, 0.938820540971079, 0.957097716438817, 0.83636997212266, 0.0287424985237369, 0.0429022835611827, 0.36353024012723, 0.338117279255298, 0.85384309040223, 0.97026918441141, 0.929111907606531, 0.0297308155885898, 1, 0.1575, 1, 0.2491, 0.1764, 0.962341783337016, 0.00065674673981699, 0.986413966744932, 0.00305226607096318, 0.00107806109222948, 0.342246503430425, 0.0142213722716494, 0.461126229669994, 0.0208362125833531, 0.0156449663422332, 0.048, 1, 0.881, 0.6325, 0.0380914634146341, 0.0519170569253701, 0.9432, 1.06520058912264, 0.9486, 14539.2310137736
2, 6, 1, 5000, 606.534, dlmtree:GP, 2.710475, 2551, 2449, 0.0346377206825407, 0.026422117095334, 0.967188278046765, 0.989449637469237, 0.909545276362211, 0.0123007880614769, 0.0105503625307627, 0.287026873681958, 0.350550616471234, 0.941983535868287, 0.976725193956717, 0.974911799294394, 0.023274806043283, 1, 0.177, 1, 0.1764, 0.173, 0.991484265383375, 0.000744178644131396, 0.703871170052118, 0.00229692086020139, 0.00116911485786173, 0.343277510016217, 0.0148530375889287, 0.494703789824585, 0.0147498004435623, 0.0146833320704915, 0.0595, 1, 0.9615, 0.615, 0.032890243902439, 0.062468239818407, 0.9686, 1.06102987563825, 0.9506, 14513.3543042005
1, 53, 1, 5000, 214.41, dlmtree:TruthTDLM, 0, 2573, 2427, 0.0135996580596395, 0.00476039375790878, 0.986208128065882, 1, 1, 0, 0, 0.0527580774948302, 0.128339623901186, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00446982991196041, 0.965, Inf, 0.9488, Inf
2, 31, 1, 5000, 610.101, dlmtree:GP, 2.72345, 2459, 2541, 0.0399365752365573, 0.0208677045512553, 0.928305287801018, 0.990108171926354, 0.844703131354209, 0.0568355513174686, 0.00989182807364626, 0.438184237822671, 0.206437761626443, 0.815778771858479, 0.964974419519874, 0.89507930052867, 0.0350255804801259, 1, 0.317, 1, 0.2426, 0.2379, 0.987977089769193, 0.00291048589068628, 0.931062563393288, 0.0026943145571325, 0.00150541907840056, 0.376595937658264, 0.0259681056705383, 0.397927841110583, 0.0198810270219883, 0.0200205960901347, 0.134, 1, 1, 0.71, 0.045280487804878, 0.0634768951996026, 0.9408, 1.04278612684077, 0.9474, 14450.7228975173
1, 91, 1, 5000, 233.188, dlmtree:TruthTDLM, 0, 2499, 2501, 0.00807177553565964, 0.00696427218052391, 1, 1, 1, 0, 0, 0.100402993288394, 0.00659550549836637, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00349379351664589, 0.9802, Inf, 0.9532, Inf
